파일명,사고장소특징_ID,A진행방향_ID,B진행방향_ID,사고장소,사고장소특징,A진행방향,B진행방향
bb_1_201108_vehicle_089_531490.json,8,14,13,사거리교차로(신호 등 있음),정차 후 출발 사고,정차 후 출발,추월
bb_1_210607_vehicle_258_21938.json,8,14,13,직선 도로,정차 후 출발 사고,정차 후 출발,추월
bb_1_210607_vehicle_258_21938.json,8,14,13,사거리교차로(신호 등 없음),정차 후 출발 사고,정차 후 출발,추월
bb_1_210607_vehicle_258_21938.json,8,14,13,사거리교차로(신호 등 있음),정차 후 출발 사고,정차 후 출발,추월
bb_1_211102_vehicle_238_52618.json,8,14,13,직선 도로,정차 후 출발 사고,정차 후 출발,추월
bb_1_211102_vehicle_238_52618.json,8,14,13,사거리교차로(신호 등 없음),정차 후 출발 사고,정차 후 출발,추월
bb_1_211102_vehicle_238_52618.json,8,14,13,사거리교차로(신호 등 있음),정차 후 출발 사고,정차 후 출발,추월
bb_1_220308_vehicle_313_051.json,8,14,13,직선 도로,정차 후 출발 사고,정차 후 출발,추월
bb_1_220308_vehicle_313_051.json,8,14,13,사거리교차로(신호 등 없음),정차 후 출발 사고,정차 후 출발,추월
bb_1_220308_vehicle_313_051.json,8,14,13,사거리교차로(신호 등 있음),정차 후 출발 사고,정차 후 출발,추월
bb_1_220712_vehicle_237_27181.json,8,14,13,직선 도로,정차 후 출발 사고,정차 후 출발,추월
bb_1_220712_vehicle_237_27181.json,8,14,13,사거리교차로(신호 등 없음),정차 후 출발 사고,정차 후 출발,추월
bb_1_220712_vehicle_237_27181.json,8,14,13,사거리교차로(신호 등 있음),정차 후 출발 사고,정차 후 출발,추월
bb_1_220730_vehicle_214_52226.json,8,14,13,직선 도로,정차 후 출발 사고,정차 후 출발,추월
bb_1_220730_vehicle_214_52226.json,8,14,13,사거리교차로(신호 등 없음),정차 후 출발 사고,정차 후 출발,추월
bb_1_220730_vehicle_214_52226.json,8,14,13,사거리교차로(신호 등 있음),정차 후 출발 사고,정차 후 출발,추월
bb_1_141228_vehicle_185_088.json,11,26,29,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진(후진입),소로에서 직진(선진입)
bb_1_150219_vehicle_248_21688.json,11,26,29,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진(후진입),소로에서 직진(선진입)
bb_1_150421_vehicle_244_21576.json,11,26,29,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진(후진입),소로에서 직진(선진입)
bb_1_160818_vehicle_219_21792.json,11,26,29,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진(후진입),소로에서 직진(선진입)
bb_1_150330_vehicle_228_22369.json,10,23,26,사거리교차로(신호 등 없음),동일폭 도로,우회전(선진입),직진(후진입)
bb_1_180102_vehicle_125_132.json,10,23,26,사거리교차로(신호 등 없음),동일폭 도로,우회전(선진입),직진(후진입)
bb_1_180205_vehicle_250_20911.json,10,23,26,사거리교차로(신호 등 없음),동일폭 도로,우회전(선진입),직진(후진입)
bb_1_180425_vehicle_114_064.json,10,23,26,사거리교차로(신호 등 없음),동일폭 도로,우회전(선진입),직진(후진입)
bb_1_180531_vehicle_244_22283.json,10,23,26,사거리교차로(신호 등 없음),동일폭 도로,우회전(선진입),직진(후진입)
bb_1_180723_vehicle_114_143.json,10,23,26,사거리교차로(신호 등 없음),동일폭 도로,우회전(선진입),직진(후진입)
bb_1_150730_vehicle_223_20151.json,10,18,20,사거리교차로(신호 등 없음),동일폭 도로,오른쪽에서 직진(선진입),왼쪽에서 직진(후진입)
bb_1_160413_vehicle_230_22321.json,10,18,20,사거리교차로(신호 등 없음),동일폭 도로,오른쪽에서 직진(선진입),왼쪽에서 직진(후진입)
bb_1_170507_vehicle_241_24629.json,10,18,20,사거리교차로(신호 등 없음),동일폭 도로,오른쪽에서 직진(선진입),왼쪽에서 직진(후진입)
bb_1_170525_vehicle_118_074.json,10,18,20,사거리교차로(신호 등 없음),동일폭 도로,오른쪽에서 직진(선진입),왼쪽에서 직진(후진입)
bb_1_190318_vehicle_229_21641.json,10,18,20,사거리교차로(신호 등 없음),동일폭 도로,오른쪽에서 직진(선진입),왼쪽에서 직진(후진입)
bb_1_190921_vehicle_220_22287.json,10,18,20,사거리교차로(신호 등 없음),동일폭 도로,오른쪽에서 직진(선진입),왼쪽에서 직진(후진입)
cc_3_211208_vehicle_120_011.json,10,18,20,사거리교차로(신호 등 없음),동일폭 도로,오른쪽에서 직진(선진입),왼쪽에서 직진(후진입)
bb_1_220104_vehicle_30_039.json,10,18,20,사거리교차로(신호 등 없음),동일폭 도로,오른쪽에서 직진(선진입),왼쪽에서 직진(후진입)
bb_1_160630_vehicle_213_21607.json,14,43,45,사거리교차로(신호 등 없음),교차로 내 진로변경,직진(교차로 내 진로변경),우회전
bb_1_161217_vehicle_21_140.json,15,44,46,사거리교차로(신호 등 없음),2개 차량이 나란히 통행 가능한 차로폭,후행 직진(차로 좌측),선행 좌회전(차로 우측)
bb_1_211213_vehicle_114_167.json,15,44,46,사거리교차로(신호 등 없음),2개 차량이 나란히 통행 가능한 차로폭,후행 직진(차로 좌측),선행 좌회전(차로 우측)
bb_1_170318_vehicle_253_21783.json,11,27,30,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진(선진입),소로에서 직진(후진입)
bb_1_170429_vehicle_41_130.json,11,27,30,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진(선진입),소로에서 직진(후진입)
bb_1_171122_vehicle_110_121.json,11,27,30,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진(선진입),소로에서 직진(후진입)
bb_1_220313_vehicle_14_011.json,11,27,30,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진(선진입),소로에서 직진(후진입)
cc_3_200511_vehicle_260_23411.json,11,27,30,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진(선진입),소로에서 직진(후진입)
bb_1_170404_vehicle_217_46857.json,10,21,24,사거리교차로(신호 등 없음),동일폭 도로,우회전,직진
bb_1_211124_vehicle_30_412.json,10,21,24,사거리교차로(신호 등 없음),동일폭 도로,우회전,직진
bb_3_100715_vehicle_21_022.json,10,21,24,사거리교차로(신호 등 없음),동일폭 도로,우회전,직진
bb_1_170501_vehicle_215_24128.json,11,28,31,사거리교차로(신호 등 없음),대로와 소로,소로에서 직진(좌측도로),대로에서 좌회전(우측도로)
bb_1_170501_vehicle_215_24128.json,11,28,31,T자형 교차로,대로와 소로,소로에서 직진(좌측도로),대로에서 좌회전(우측도로)
bb_1_170927_vehicle_235_21848.json,11,25,27,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진,소로에서 직진
bb_1_171028_vehicle_253_22351.json,11,25,27,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진,소로에서 직진
bb_1_180524_vehicle_185_065.json,11,25,27,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진,소로에서 직진
bb_1_181110_vehicle_194_077.json,11,25,27,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진,소로에서 직진
bb_1_190324_vehicle_312_060.json,11,25,27,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진,소로에서 직진
bb_1_190330_vehicle_260_24750.json,11,25,27,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진,소로에서 직진
bb_1_201104_vehicle_244_21504.json,11,25,27,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진,소로에서 직진
bb_1_210523_vehicle_21_250.json,11,25,27,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진,소로에서 직진
bb_1_211129_vehicle_235_21934.json,11,25,27,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진,소로에서 직진
bb_3_150503_vehicle_117_170.json,11,25,27,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진,소로에서 직진
bb_3_170704_vehicle_193_013.json,11,25,27,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진,소로에서 직진
bb_1_161012_vehicle_19_165.json,11,25,27,사거리교차로(신호 등 없음),대로와 소로,대로에서 직진,소로에서 직진
bb_1_210209_vehicle_112_136.json,11,32,35,사거리교차로(신호 등 없음),대로와 소로,소로에서 우회전(선진입),대로에서 직진(후진입)
bb_1_211214_vehicle_089_021.json,11,31,34,사거리교차로(신호 등 없음),대로와 소로,소로에서 우회전(후진입),대로에서 직진(선진입)
bb_3_130520_vehicle_260_24090.json,11,30,33,사거리교차로(신호 등 없음),대로와 소로,소로에서 우회전,대로에서 직진
bb_1_000915_vehicle_47_080.json,49,169,165,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,(마주보며) [적색신호] 직진,(마주보며) [녹색좌회전신호] 좌회전
bb_1_010316_vehicle_148_318.json,49,169,165,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,(마주보며) [적색신호] 직진,(마주보며) [녹색좌회전신호] 좌회전
bb_1_111005_vehicle_119_274.json,49,169,165,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,(마주보며) [적색신호] 직진,(마주보며) [녹색좌회전신호] 좌회전
bb_1_170113_vehicle_45_135.json,49,169,165,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,(마주보며) [적색신호] 직진,(마주보며) [녹색좌회전신호] 좌회전
bb_1_181031_vehicle_233_34430.json,49,169,165,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,(마주보며) [적색신호] 직진,(마주보며) [녹색좌회전신호] 좌회전
bb_1_210421_vehicle_225_22543.json,49,169,165,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,(마주보며) [적색신호] 직진,(마주보며) [녹색좌회전신호] 좌회전
bb_3_151108_vehicle_214_33605.json,49,169,165,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,(마주보며) [적색신호] 직진,(마주보며) [녹색좌회전신호] 좌회전
bb_3_161101_vehicle_247_24287.json,49,169,165,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,(마주보며) [적색신호] 직진,(마주보며) [녹색좌회전신호] 좌회전
bb_3_170718_vehicle_215_35177.json,49,169,165,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,(마주보며) [적색신호] 직진,(마주보며) [녹색좌회전신호] 좌회전
bb_3_180825_vehicle_242_34690.json,49,169,165,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,(마주보며) [적색신호] 직진,(마주보며) [녹색좌회전신호] 좌회전
bb_1_010111_vehicle_215_35155.json,50,147,150,사거리교차로(신호 등 있음),노면 표시 위반사고,직진(직진.좌회전 노면표시차로),좌회전(직진 노면표시차로)
bb_1_010610_vehicle_187_056.json,50,147,150,사거리교차로(신호 등 있음),노면 표시 위반사고,직진(직진.좌회전 노면표시차로),좌회전(직진 노면표시차로)
bb_1_130405_vehicle_116_073.json,50,147,150,사거리교차로(신호 등 있음),노면 표시 위반사고,직진(직진.좌회전 노면표시차로),좌회전(직진 노면표시차로)
bb_1_150228_vehicle_19_161.json,50,147,150,사거리교차로(신호 등 있음),노면 표시 위반사고,직진(직진.좌회전 노면표시차로),좌회전(직진 노면표시차로)
bb_1_161005_vehicle_230_20909.json,50,147,150,사거리교차로(신호 등 있음),노면 표시 위반사고,직진(직진.좌회전 노면표시차로),좌회전(직진 노면표시차로)
bb_1_180406_vehicle_127_145.json,50,147,150,사거리교차로(신호 등 있음),노면 표시 위반사고,직진(직진.좌회전 노면표시차로),좌회전(직진 노면표시차로)
bb_1_180627_vehicle_260_35971.json,50,147,150,사거리교차로(신호 등 있음),노면 표시 위반사고,직진(직진.좌회전 노면표시차로),좌회전(직진 노면표시차로)
bb_3_140529_vehicle_244_21087.json,50,147,150,사거리교차로(신호 등 있음),노면 표시 위반사고,직진(직진.좌회전 노면표시차로),좌회전(직진 노면표시차로)
bb_1_020129_vehicle_149_098.json,18,51,55,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[적색신호] 직진,[녹색좌회전신호] 좌회전
bb_1_030102_vehicle_111_122.json,18,51,55,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[적색신호] 직진,[녹색좌회전신호] 좌회전
bb_1_130306_vehicle_210_20835.json,18,51,55,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[적색신호] 직진,[녹색좌회전신호] 좌회전
bb_1_140220_vehicle_243_34407.json,18,51,55,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[적색신호] 직진,[녹색좌회전신호] 좌회전
bb_1_140731_vehicle_141_168.json,18,51,55,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[적색신호] 직진,[녹색좌회전신호] 좌회전
bb_1_180211_vehicle_112_283.json,18,51,55,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[적색신호] 직진,[녹색좌회전신호] 좌회전
bb_1_190612_vehicle_112_282.json,18,51,55,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[적색신호] 직진,[녹색좌회전신호] 좌회전
bb_1_201113_vehicle_218_21015.json,18,51,55,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[적색신호] 직진,[녹색좌회전신호] 좌회전
bb_3_130213_vehicle_221_34004.json,18,51,55,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[적색신호] 직진,[녹색좌회전신호] 좌회전
bb_3_130928_vehicle_29_149.json,18,51,55,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[적색신호] 직진,[녹색좌회전신호] 좌회전
bb_3_131121_vehicle_236_35005.json,18,51,55,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[적색신호] 직진,[녹색좌회전신호] 좌회전
bb_3_171101_vehicle_118_066.json,18,51,55,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[적색신호] 직진,[녹색좌회전신호] 좌회전
bb_3_190906_vehicle_208_20104.json,18,51,55,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[적색신호] 직진,[녹색좌회전신호] 좌회전
bb_1_020603_vehicle_36_194.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_131021_vehicle_221_34776.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_140722_vehicle_212_22945.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_140920_vehicle_193_005.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_160316_vehicle_48_120.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_160429_vehicle_255_35978.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_160802_vehicle_207_33849.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_160926_vehicle_144_108.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_170221_vehicle_35_125.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_170903_vehicle_212_35630.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_180103_vehicle_120_053.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_180709_vehicle_226_23529.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_190715_vehicle_236_33121.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_201027_vehicle_232_33008.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_210227_vehicle_185_061.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_210425_vehicle_254_33078.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_210616_vehicle_314_015.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_210817_vehicle_31_014.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_220810_vehicle_29_143.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_3_160313_vehicle_195_024.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_3_160414_vehicle_196_052.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_3_190410_vehicle_46_218.json,14,133,45,사거리교차로(신호 등 있음),교차로 내 진로변경,[녹색신호] 직진(교차로내진로변경),우회전
bb_1_060515_vehicle_46_380.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_111122_vehicle_246_33913.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_121108_vehicle_144_201.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_130712_vehicle_211_34983.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_130911_vehicle_249_33686.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_140207_vehicle_237_20902.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_140404_vehicle_228_21476.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_140520_vehicle_119_277.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_150603_vehicle_260_33025.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_151018_vehicle_239_33311.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_160320_vehicle_225_35047.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_160904_vehicle_145_109.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_161108_vehicle_202_34989.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_170101_vehicle_131_150.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_170202_vehicle_21_273.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_170325_vehicle_252_34610.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_170608_vehicle_41_129.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_170611_vehicle_215_35727.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_171022_vehicle_205_21493.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_180725_vehicle_110_123.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_190325_vehicle_312_075.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_200104_vehicle_30_340.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_200914_vehicle_40_187.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_201129_vehicle_47_273.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_210917_vehicle_212_25366.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_211123_vehicle_256_34869.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_150215_vehicle_253_35288.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_150302_vehicle_113_087.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_150710_vehicle_30_082.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_150915_vehicle_29_303.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_151031_vehicle_46_291.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_151124_vehicle_220_23600.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_160315_vehicle_113_123.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_161008_vehicle_247_35651.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_170216_vehicle_241_23098.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_170315_vehicle_114_149.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_171111_vehicle_089_531651.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_180218_vehicle_125_179.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_190919_vehicle_145_180.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_191013_vehicle_233_33506.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_200606_vehicle_248_20562.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_3_210217_vehicle_311_071.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_210601_vehicle_312_007.json,18,47,52,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,[녹색신호] 직진,[적색신호] 직진
bb_1_100406_vehicle_47_203.json,48,5,139,사거리교차로(신호 등 있음),유턴구역,[마주보며] 직진,상시유턴구역에서 유턴
bb_1_100823_vehicle_208_23599.json,48,5,139,사거리교차로(신호 등 있음),유턴구역,[마주보며] 직진,상시유턴구역에서 유턴
bb_1_160205_vehicle_247_24669.json,48,5,139,사거리교차로(신호 등 있음),유턴구역,[마주보며] 직진,상시유턴구역에서 유턴
bb_1_180511_vehicle_144_163.json,48,5,139,사거리교차로(신호 등 있음),유턴구역,[마주보며] 직진,상시유턴구역에서 유턴
bb_1_190406_vehicle_149_059.json,48,5,139,사거리교차로(신호 등 있음),유턴구역,[마주보며] 직진,상시유턴구역에서 유턴
bb_1_201015_vehicle_200_050.json,48,5,139,사거리교차로(신호 등 있음),유턴구역,[마주보며] 직진,상시유턴구역에서 유턴
bb_1_220107_vehicle_216_23513.json,48,5,139,사거리교차로(신호 등 있음),유턴구역,[마주보며] 직진,상시유턴구역에서 유턴
bb_1_220803_vehicle_192_149.json,48,5,139,사거리교차로(신호 등 있음),유턴구역,[마주보며] 직진,상시유턴구역에서 유턴
bb_1_100813_vehicle_30_304.json,49,172,170,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,"(마주보며) [녹색좌회전신호] 좌회전, [적색신호충돌]",(마주보며) [녹색신호] 직진
bb_1_101130_vehicle_220_34040.json,49,172,170,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,"(마주보며) [녹색좌회전신호] 좌회전, [적색신호충돌]",(마주보며) [녹색신호] 직진
bb_1_150911_vehicle_251_34345.json,49,172,170,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,"(마주보며) [녹색좌회전신호] 좌회전, [적색신호충돌]",(마주보며) [녹색신호] 직진
bb_1_211009_vehicle_04_001.json,49,172,170,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,"(마주보며) [녹색좌회전신호] 좌회전, [적색신호충돌]",(마주보며) [녹색신호] 직진
bb_1_220312_vehicle_33_002.json,49,172,170,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,"(마주보며) [녹색좌회전신호] 좌회전, [적색신호충돌]",(마주보며) [녹색신호] 직진
bb_3_200322_vehicle_232_35132.json,49,172,170,사거리교차로(신호 등 있음),상대차량이 맞은편 방향에서 진입,"(마주보며) [녹색좌회전신호] 좌회전, [적색신호충돌]",(마주보며) [녹색신호] 직진
bb_1_110403_vehicle_194_048.json,18,53,53,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,"[황색신호] 좌회전, [적색신호] 충돌",[녹색신호] 직진
bb_1_120908_vehicle_197_001.json,18,53,53,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,"[황색신호] 좌회전, [적색신호] 충돌",[녹색신호] 직진
bb_1_121117_vehicle_233_35549.json,18,53,53,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,"[황색신호] 좌회전, [적색신호] 충돌",[녹색신호] 직진
bb_1_130409_vehicle_19_009.json,18,53,53,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,"[황색신호] 좌회전, [적색신호] 충돌",[녹색신호] 직진
bb_1_171011_vehicle_195_088.json,18,53,53,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,"[황색신호] 좌회전, [적색신호] 충돌",[녹색신호] 직진
bb_1_190807_vehicle_229_20042.json,18,53,53,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,"[황색신호] 좌회전, [적색신호] 충돌",[녹색신호] 직진
bb_1_200422_vehicle_212_25242.json,18,53,53,사거리교차로(신호 등 있음),상대 차량이 측면 방향에서 진입,"[황색신호] 좌회전, [적색신호] 충돌",[녹색신호] 직진
